clade_who,lineage_display.final,ASSEMBLY_PIPELINE,week,n,Frequency
Omicron,BA.2.12.1,GISAID,2022-11-27,1,4.3402777777777775e-4
Omicron,BA.2.12.1,GISAID,2022-08-21,17,0.006400602409638554
Omicron,BA.2.12.1,GISAID,2022-06-26,976,0.24891609283346086
Omicron,BA.2.12.1,GISAID,2022-07-31,76,0.02151146334559864
Omicron,BA.2.12.1,GISAID,2022-07-10,368,0.08422980086976425
Omicron,BA.2.12.1,GISAID,2022-06-12,1721,0.5097748815165877
Omicron,BA.2.12.1,GISAID,2022-07-24,109,0.030328324986087923
Omicron,BA.2.12.1,GISAID,2022-10-16,1,5.296610169491525e-4
Omicron,BA.2.12.1,GISAID,2022-02-27,9,0.007323026851098454
Omicron,BA.2.12.1,GISAID,2023-07-30,1,0.002320185614849188
Omicron,BA.2.12.1,GISAID,2022-05-01,2890,0.5735264933518556
Omicron,BA.2.12.1,GISAID,2022-05-29,2777,0.6818070218512153
Omicron,BA.2.9,GISAID,2022-09-11,1,3.9478878799842083e-4
Omicron,BA.2.9,GISAID,2022-06-12,47,0.013921800947867298
Omicron,BA.2.9,GISAID,2022-04-17,337,0.08097068716962999
Omicron,BA.2.9,GISAID,2022-04-10,371,0.077501566743263
Omicron,BA.2.9,GISAID,2022-07-17,3,7.57002271006813e-4
Omicron,BA.2.9,GISAID,2022-02-20,45,0.02735562310030395
Omicron,BA.2.9,GISAID,2022-07-24,2,5.564830272676684e-4
Omicron,BA.2.9,GISAID,2022-02-06,9,0.0034937888198757765
Omicron,BA.2.9,GISAID,2022-03-27,237,0.09510433386837881
Omicron,BA.2.9,GISAID,2022-04-24,302,0.06706640017765934
Omicron,BA.2.9,GISAID,2022-05-01,346,0.06866441754316333
Omicron,BA.2.9,GISAID,2022-05-15,286,0.0454617707836592
Omicron,BA.2.9,GISAID,2022-03-13,110,0.07442489851150202
Omicron,BA.2.9,GISAID,2022-05-08,337,0.057646253848785495
Omicron,BA.2.9,GISAID,2022-06-26,14,0.003570517725070135
Omicron,BA.2.9,GISAID,2022-05-29,136,0.033390621163761354
Omicron,BA.2.9,GISAID,2022-01-30,3,9.874917709019092e-4
Omicron,BA.2.9,GISAID,2022-03-20,157,0.07444286391654813
Omicron,BA.2.9,GISAID,2022-03-06,68,0.06001765225066196
Omicron,BA.2.9,GISAID,2022-06-19,36,0.011313639220615965
Omicron,BA.2.9,GISAID,2022-05-22,208,0.03947618143860315
Omicron,BA.2.9,GISAID,2022-07-10,4,9.155413138017853e-4
Omicron,BA.2.9,GISAID,2022-02-13,16,0.007736943907156673
Omicron,BA.2.9,GISAID,2022-07-03,11,0.002735637901019647
Omicron,BA.2.9,GISAID,2022-06-05,85,0.022397891963109356
Omicron,BA.2.9,GISAID,2022-04-03,321,0.09060118543607112
Omicron,BA.2.9,GISAID,2022-02-27,54,0.043938161106590726
Omicron,BA.4,GISAID,2022-10-02,19,0.008979206049149339
Omicron,BA.4,GISAID,2022-07-17,372,0.09386828160484481
Omicron,BA.4,GISAID,2022-10-16,6,0.0031779661016949155
Omicron,BA.4,GISAID,2022-06-05,237,0.062450592885375494
Omicron,BA.4,GISAID,2022-12-04,1,3.55998576005696e-4
Omicron,BA.4,GISAID,2022-10-30,6,0.0029688273132112814
Omicron,BA.4,GISAID,2022-05-08,23,0.00393431406089634
Omicron,BA.4,GISAID,2022-07-24,303,0.08430717863105175
Omicron,BA.4,GISAID,2022-08-07,163,0.058866016612495485
Omicron,BA.4,GISAID,2022-09-04,74,0.03402298850574713
Omicron,BA.4,GISAID,2022-06-26,541,0.1379750063759245
Omicron,BA.4,GISAID,2022-11-27,1,4.3402777777777775e-4
Omicron,BA.4,GISAID,2021-11-07,1,3.589375448671931e-4
Omicron,BA.4,GISAID,2022-04-24,16,0.0035531867643793028
Omicron,BA.4,GISAID,2022-05-22,108,0.02049724805465933
Omicron,BA.4,GISAID,2022-08-14,87,0.03608461219411033
Omicron,BA.4,GISAID,2022-11-20,2,9.606147934678194e-4
Omicron,BA.4,GISAID,2022-10-09,19,0.008983451536643027
Omicron,BA.4,GISAID,2022-05-29,194,0.04763073901301252
Omicron,BA.4,GISAID,2022-07-03,555,0.1380253668241731
Omicron,BA.4,GISAID,2022-08-21,96,0.03614457831325301
Omicron,BA.4,GISAID,2022-04-17,4,9.610764055742432e-4
Omicron,BA.4,GISAID,2022-10-23,14,0.007878446820483961
Omicron,BA.4,GISAID,2022-05-01,14,0.0027783290335384003
Omicron,BA.4,GISAID,2022-09-18,48,0.016320979258755527
Omicron,BA.4,GISAID,2022-05-15,53,0.008424733746622158
Omicron,BA.4,GISAID,2022-08-28,65,0.0254602428515472
Omicron,BA.4,GISAID,2022-07-10,491,0.11238269626916915
Omicron,BA.4,GISAID,2022-06-12,345,0.10219194312796208
Omicron,BA.4,GISAID,2022-09-11,44,0.017370706671930518
Omicron,BA.4,GISAID,2022-11-06,3,0.0013345195729537367
Omicron,BA.4,GISAID,2022-09-25,29,0.012780960775672102
Omicron,BA.4,GISAID,2022-07-31,263,0.07444098499858477
Omicron,BA.4,GISAID,2022-06-19,387,0.12162162162162163
Omicron,BA.4.6,GISAID,2022-12-25,4,0.003527336860670194
Omicron,BA.4.6,GISAID,2022-09-04,287,0.13195402298850575
Omicron,BA.4.6,GISAID,2023-06-25,2,0.0106951871657754
Omicron,BA.4.6,GISAID,2022-12-18,7,0.0029635901778154107
Omicron,BA.4.6,GISAID,2022-06-05,34,0.008959156785243741
Omicron,BA.4.6,GISAID,2022-07-17,251,0.06333585667423669
Omicron,BA.4.6,GISAID,2022-06-26,97,0.024738587095128793
Omicron,BA.4.6,GISAID,2022-06-19,56,0.01759899434318039
Omicron,BA.4.6,GISAID,2022-05-29,9,0.00220967345936656
Omicron,BA.4.6,GISAID,2022-11-20,31,0.014889529298751201
Omicron,BA.4.6,GISAID,2022-12-04,28,0.009967960128159488
Omicron,BA.4.6,GISAID,2023-02-26,1,9.596928982725527e-4
Omicron,BA.4.6,GISAID,2022-07-03,146,0.03630937577716986
Omicron,BA.4.6,GISAID,2022-08-14,258,0.10700953961012029
Omicron,BA.4.6,GISAID,2022-08-07,267,0.09642470205850487
Omicron,BA.4.6,GISAID,2022-11-06,86,0.03825622775800712
Omicron,BA.4.6,GISAID,2022-10-09,184,0.08699763593380615
Omicron,BA.4.6,GISAID,2022-10-30,100,0.04948045522018803
Omicron,BA.4.6,GISAID,2022-11-27,34,0.014756944444444444
Omicron,BA.4.6,GISAID,2022-05-22,1,1.897893338394382e-4
Omicron,BA.4.6,GISAID,2022-09-18,390,0.13260795647738866
Omicron,BA.4.6,GISAID,2022-09-11,323,0.12751677852348994
Omicron,BA.4.6,GISAID,2022-10-23,113,0.06359032076533483
Omicron,BA.4.6,GISAID,2022-09-25,292,0.12869105332745703
Omicron,BA.4.6,GISAID,2022-08-28,266,0.10419114766940854
Omicron,BA.4.6,GISAID,2022-06-12,48,0.014218009478672985
Omicron,BA.4.6,GISAID,2022-07-10,216,0.049439230945296404
Omicron,BA.4.6,GISAID,2022-07-24,238,0.06622148024485253
Omicron,BA.4.6,GISAID,2022-11-13,60,0.029083858458555503
Omicron,BA.4.6,GISAID,2022-07-31,277,0.07840362298330031
Omicron,BA.4.6,GISAID,2023-01-08,1,0.0010582010582010583
Omicron,BA.4.6,GISAID,2023-01-01,1,9.861932938856016e-4
Omicron,BA.4.6,GISAID,2023-10-01,1,0.00088573959255978745
Omicron,BA.4.6,GISAID,2022-10-02,230,0.10869565217391304
Omicron,BA.4.6,GISAID,2023-01-15,1,7.751937984496124e-4
Omicron,BA.4.6,GISAID,2022-08-21,264,0.09939759036144578
Omicron,BA.4.6,GISAID,2022-12-11,19,0.007648953301127214
Omicron,BA.4.6,GISAID,2022-10-16,149,0.07891949152542373
Omicron,BA.5,GISAID,2022-09-11,214,0.08448480063166205
Omicron,BA.5,GISAID,2022-06-26,427,0.10890079061463913
Omicron,BA.5,GISAID,2021-11-07,3,0.0010768126346015793
Omicron,BA.5,GISAID,2023-02-26,1,9.596928982725527e-4
Omicron,BA.5,GISAID,2023-02-19,2,0.0014947683109118087
Omicron,BA.5,GISAID,2022-12-11,11,0.004428341384863124
Omicron,BA.5,GISAID,2022-09-25,137,0.060379021595416485
Omicron,BA.5,GISAID,2022-04-17,1,2.402691013935608e-4
Omicron,BA.5,GISAID,2023-01-08,2,0.0021164021164021165
Omicron,BA.5,GISAID,2023-02-05,1,8.417508417508417e-4
Omicron,BA.5,GISAID,2022-05-01,1,1.9845207382417147e-4
Omicron,BA.5,GISAID,2022-09-04,179,0.08229885057471265
Omicron,BA.5,GISAID,2022-07-03,473,0.11763242974384482
Omicron,BA.5,GISAID,2022-11-20,30,0.01440922190201729
Omicron,BA.5,GISAID,2022-11-06,41,0.018238434163701068
Omicron,BA.5,GISAID,2022-10-30,59,0.029193468579910935
Omicron,BA.5,GISAID,2022-10-23,77,0.04333145751266179
Omicron,BA.5,GISAID,2022-07-10,596,0.136415655756466
Omicron,BA.5,GISAID,2022-12-04,12,0.004271982912068352
Omicron,BA.5,GISAID,2022-11-27,20,0.008680555555555556
Omicron,BA.5,GISAID,2022-08-14,269,0.11157196184155951
Omicron,BA.5,GISAID,2022-07-17,468,0.11809235427706283
Omicron,BA.5,GISAID,2022-07-31,440,0.12454005094820265
Omicron,BA.5,GISAID,2022-12-25,5,0.004409171075837742
Omicron,BA.5,GISAID,2022-05-15,19,0.003020187569543793
Omicron,BA.5,GISAID,2022-10-02,110,0.05198487712665406
Omicron,BA.5,GISAID,2022-06-05,136,0.035836627140974964
Omicron,BA.5,GISAID,2023-03-05,1,9.823182711198428e-4
Omicron,BA.5,GISAID,2022-05-22,37,0.007022205352059214
Omicron,BA.5,GISAID,2023-01-01,7,0.006903353057199211
Omicron,BA.5,GISAID,2022-11-13,29,0.014057198254968492
Omicron,BA.5,GISAID,2022-08-28,266,0.10419114766940854
Omicron,BA.5,GISAID,2022-12-18,13,0.00550381033022862
Omicron,BA.5,GISAID,2023-02-12,2,0.0013908205841446453
Omicron,BA.5,GISAID,2023-01-15,2,0.0015503875968992248
Omicron,BA.5,GISAID,2022-10-16,83,0.04396186440677966
Omicron,BA.5,GISAID,2022-07-24,470,0.13077351140790205
Omicron,BA.5,GISAID,2022-09-18,258,0.08772526351581095
Omicron,BA.5,GISAID,2022-08-21,271,0.10203313253012049
Omicron,BA.5,GISAID,2022-08-07,329,0.11881545684362586
Omicron,BA.5,GISAID,2022-06-19,275,0.08642363293526084
Omicron,BA.5,GISAID,2022-05-29,79,0.01939602258777314
Omicron,BA.5,GISAID,2022-05-08,6,0.0010263427984946972
Omicron,BA.5,GISAID,2022-06-12,229,0.06783175355450237
Omicron,BA.5,GISAID,2022-10-09,101,0.04775413711583924
Omicron,BA.5.1,GISAID,2022-10-30,139,0.06877783275606135
Omicron,BA.5.1,GISAID,2023-02-05,12,0.010101010101010102
Omicron,BA.5.1,GISAID,2022-09-04,352,0.1618390804597701
Omicron,BA.5.1,GISAID,2022-12-18,37,0.015664690939881456
Omicron,BA.5.1,GISAID,2022-08-14,440,0.18249688925756946
Omicron,BA.5.1,GISAID,2023-03-19,1,0.0012077294685990338
Omicron,BA.5.1,GISAID,2023-01-08,28,0.02962962962962963
Omicron,BA.5.1,GISAID,2023-04-30,1,0.0035587188612099642
Omicron,BA.5.1,GISAID,2022-11-27,59,0.025607638888888888
Omicron,BA.5.1,GISAID,2023-03-05,1,9.823182711198428e-4
Omicron,BA.5.1,GISAID,2022-06-12,159,0.047097156398104266
Omicron,BA.5.1,GISAID,2022-10-23,130,0.07315700619020822
Omicron,BA.5.1,GISAID,2022-09-11,407,0.16067903671535727
Omicron,BA.5.1,GISAID,2023-02-19,3,0.002242152466367713
Omicron,BA.5.1,GISAID,2022-09-25,318,0.14014984574702513
Omicron,BA.5.1,GISAID,2022-10-02,274,0.12948960302457466
Omicron,BA.5.1,GISAID,2022-05-22,16,0.0030366293414310114
Omicron,BA.5.1,GISAID,2022-12-11,31,0.01247987117552335
Omicron,BA.5.1,GISAID,2022-12-25,28,0.024691358024691357
Omicron,BA.5.1,GISAID,2023-02-12,5,0.0034770514603616135
Omicron,BA.5.1,GISAID,2022-06-26,437,0.11145116041826064
Omicron,BA.5.1,GISAID,2021-11-07,3,0.0010768126346015793
Omicron,BA.5.1,GISAID,2022-06-05,74,0.019499341238471673
Omicron,BA.5.1,GISAID,2022-05-15,7,0.0011127006835161342
Omicron,BA.5.1,GISAID,2022-05-08,1,1.7105713308244953e-4
Omicron,BA.5.1,GISAID,2022-07-24,637,0.17723984418475236
Omicron,BA.5.1,GISAID,2022-07-17,579,0.1461014383043149
Omicron,BA.5.1,GISAID,2023-02-26,2,0.0019193857965451055
Omicron,BA.5.1,GISAID,2022-12-04,71,0.025275898896404414
Omicron,BA.5.1,GISAID,2022-08-21,503,0.18938253012048192
Omicron,BA.5.1,GISAID,2022-05-29,44,0.01080284802356985
Omicron,BA.5.1,GISAID,2022-08-28,454,0.17783000391696044
Omicron,BA.5.1,GISAID,2022-11-20,52,0.024975984630163303
Omicron,BA.5.1,GISAID,2022-11-06,136,0.060498220640569395
Omicron,BA.5.1,GISAID,2022-07-31,615,0.1740730257571469
Omicron,BA.5.1,GISAID,2022-10-16,195,0.10328389830508475
Omicron,BA.5.1,GISAID,2022-10-09,261,0.12340425531914893
Omicron,BA.5.1,GISAID,2022-06-19,273,0.0857950974230044
Omicron,BA.5.1,GISAID,2023-01-15,12,0.009302325581395349
Omicron,BA.5.1,GISAID,2023-01-22,13,0.009372746935832732
Omicron,BA.5.1,GISAID,2023-01-29,9,0.00628053035589672
Omicron,BA.5.1,GISAID,2022-07-10,656,0.15014877546349278
Omicron,BA.5.1,GISAID,2022-11-13,66,0.031992244304411055
Omicron,BA.5.1,GISAID,2022-07-03,564,0.14026361601591644
Omicron,BA.5.1,GISAID,2023-01-01,37,0.03648915187376726
Omicron,BA.5.1,GISAID,2022-08-07,524,0.18923799205489347
Omicron,BA.5.1,GISAID,2022-09-18,475,0.16150969058143488
Omicron,BA.5.2,GISAID,2022-04-10,1,2.0889910173386254e-4
Omicron,BA.5.2,GISAID,2022-07-17,556,0.14029775422659602
Omicron,BA.5.2,GISAID,2022-07-03,390,0.09699079830887838
Omicron,BA.5.2,GISAID,2022-08-07,417,0.15059588299024917
Omicron,BA.5.2,GISAID,2023-01-22,19,0.0136986301369863
Omicron,BA.5.2,GISAID,2023-02-19,1,7.473841554559044e-4
Omicron,BA.5.2,GISAID,2022-09-25,456,0.2009695901278096
Omicron,BA.5.2,GISAID,2023-01-08,26,0.027513227513227514
Omicron,BA.5.2,GISAID,2022-12-04,133,0.04734781060875756
Omicron,BA.5.2,GISAID,2022-11-27,124,0.05381944444444445
Omicron,BA.5.2,GISAID,2022-10-23,266,0.14969048958919529
Omicron,BA.5.2,GISAID,2022-09-04,428,0.1967816091954023
Omicron,BA.5.2,GISAID,2022-12-11,116,0.04669887278582931
Omicron,BA.5.2,GISAID,2022-05-15,4,6.358289620092195e-4
Omicron,BA.5.2,GISAID,2022-07-31,508,0.1437871497311067
Omicron,BA.5.2,GISAID,2022-09-18,578,0.19653179190751446
Omicron,BA.5.2,GISAID,2022-09-11,542,0.2139755230951441
Omicron,BA.5.2,GISAID,2022-06-19,198,0.06222501571338781
Omicron,BA.5.2,GISAID,2022-08-14,391,0.16217337204479468
Omicron,BA.5.2,GISAID,2022-10-30,288,0.1425037110341415
Omicron,BA.5.2,GISAID,2022-12-25,49,0.043209876543209874
Omicron,BA.5.2,GISAID,2022-06-05,40,0.010540184453227932
Omicron,BA.5.2,GISAID,2022-05-22,4,7.591573353577528e-4
Omicron,BA.5.2,GISAID,2022-06-12,118,0.03495260663507109
Omicron,BA.5.2,GISAID,2023-06-11,1,0.0034129692832764505
Omicron,BA.5.2,GISAID,2022-10-16,373,0.1975635593220339
Omicron,BA.5.2,GISAID,2023-04-16,1,0.0025
Omicron,BA.5.2,GISAID,2023-02-26,1,9.596928982725527e-4
Omicron,BA.5.2,GISAID,2023-03-19,2,0.0024154589371980675
Omicron,BA.5.2,GISAID,2022-08-28,482,0.18879749314531924
Omicron,BA.5.2,GISAID,2022-10-09,425,0.20094562647754138
Omicron,BA.5.2,GISAID,2022-11-13,175,0.08482792050412022
Omicron,BA.5.2,GISAID,2023-02-05,7,0.005892255892255892
Omicron,BA.5.2,GISAID,2022-11-06,246,0.1094306049822064
Omicron,BA.5.2,GISAID,2023-08-06,2,0.0032626427406199023
Omicron,BA.5.2,GISAID,2022-08-21,461,0.17356927710843373
Omicron,BA.5.2,GISAID,2023-10-29,1,0.0017123287671232876
Omicron,BA.5.2,GISAID,2022-12-18,103,0.04360711261642676
Omicron,BA.5.2,GISAID,2023-01-01,53,0.05226824457593689
Omicron,BA.5.2,GISAID,2022-10-02,411,0.194234404536862
Omicron,BA.5.2,GISAID,2022-06-26,290,0.07396072430502423
Omicron,BA.5.2,GISAID,2022-07-24,443,0.12326099053978853
Omicron,BA.5.2,GISAID,2022-07-10,484,0.11078049897001602
Omicron,BA.5.2,GISAID,2021-11-07,2,7.178750897343862e-4
Omicron,BA.5.2,GISAID,2023-01-29,11,0.007676203768318213
Omicron,BA.5.2,GISAID,2023-03-05,1,9.823182711198428e-4
Omicron,BA.5.2,GISAID,2023-07-16,1,0.00392156862745098
Omicron,BA.5.2,GISAID,2022-05-29,16,0.003928308372207218
Omicron,BA.5.2,GISAID,2023-03-26,2,0.0027397260273972603
Omicron,BA.5.2,GISAID,2022-11-20,128,0.06147934678194044
Omicron,BA.5.2,GISAID,2023-02-12,4,0.0027816411682892906
Omicron,BA.5.2,GISAID,2023-01-15,21,0.01627906976744186
Omicron,BA.5.2.1,GISAID,2022-10-09,632,0.2988179669030733
Omicron,BA.5.2.1,GISAID,2022-12-04,127,0.04521181915272339
Omicron,BA.5.2.1,GISAID,2022-06-05,214,0.056389986824769436
Omicron,BA.5.2.1,GISAID,2022-11-13,222,0.10761027629665536
Omicron,BA.5.2.1,GISAID,2022-06-26,792,0.2019892884468248
Omicron,BA.5.2.1,GISAID,2022-11-27,120,0.052083333333333336
Omicron,BA.5.2.1,GISAID,2022-12-11,86,0.03462157809983897
Omicron,BA.5.2.1,GISAID,2022-07-03,939,0.23352399900522258
Omicron,BA.5.2.1,GISAID,2022-05-08,5,8.552856654122477e-4
Omicron,BA.5.2.1,GISAID,2022-08-07,846,0.3055254604550379
Omicron,BA.5.2.1,GISAID,2022-09-04,698,0.32091954022988506
Omicron,BA.5.2.1,GISAID,2023-05-14,1,0.0033333333333333335
Omicron,BA.5.2.1,GISAID,2022-07-24,1126,0.3132999443516973
Omicron,BA.5.2.1,GISAID,2023-05-28,1,0.0033222591362126247
Omicron,BA.5.2.1,GISAID,2023-02-05,8,0.006734006734006734
Omicron,BA.5.2.1,GISAID,2023-02-19,5,0.0037369207772795215
Omicron,BA.5.2.1,GISAID,2022-07-17,1158,0.2922028766086298
Omicron,BA.5.2.1,GISAID,2022-01-09,1,1.2035142616440005e-4
Omicron,BA.5.2.1,GISAID,2022-12-25,26,0.02292768959435626
Omicron,BA.5.2.1,GISAID,2023-02-12,3,0.002086230876216968
Omicron,BA.5.2.1,GISAID,2023-03-19,1,0.0012077294685990338
Omicron,BA.5.2.1,GISAID,2022-09-18,884,0.30057803468208094
Omicron,BA.5.2.1,GISAID,2023-03-05,5,0.004911591355599214
Omicron,BA.5.2.1,GISAID,2022-09-25,705,0.31070956368444247
Omicron,BA.5.2.1,GISAID,2022-03-27,1,4.012841091492777e-4
Omicron,BA.5.2.1,GISAID,2023-01-08,18,0.01904761904761905
Omicron,BA.5.2.1,GISAID,2022-10-30,329,0.16279069767441862
Omicron,BA.5.2.1,GISAID,2022-10-02,654,0.30907372400756145
Omicron,BA.5.2.1,GISAID,2022-05-15,38,0.006040375139087586
Omicron,BA.5.2.1,GISAID,2022-12-18,59,0.02497883149872989
Omicron,BA.5.2.1,GISAID,2023-01-29,5,0.0034891835310537334
Omicron,BA.5.2.1,GISAID,2023-02-26,2,0.0019193857965451055
Omicron,BA.5.2.1,GISAID,2022-09-11,809,0.3193841294907225
Omicron,BA.5.2.1,GISAID,2022-06-12,326,0.09656398104265403
Omicron,BA.5.2.1,GISAID,2023-01-01,25,0.02465483234714004
Omicron,BA.5.2.1,GISAID,2022-08-21,845,0.3181475903614458
Omicron,BA.5.2.1,GISAID,2023-06-04,1,0.003205128205128205
Omicron,BA.5.2.1,GISAID,2023-01-22,13,0.009372746935832732
Omicron,BA.5.2.1,GISAID,2022-08-14,760,0.31522189962671093
Omicron,BA.5.2.1,GISAID,2022-05-01,9,0.0017860686644175431
Omicron,BA.5.2.1,GISAID,2022-10-23,365,0.20540236353404615
Omicron,BA.5.2.1,GISAID,2022-06-19,451,0.1417347580138278
Omicron,BA.5.2.1,GISAID,2022-10-16,451,0.2388771186440678
Omicron,BA.5.2.1,GISAID,2022-05-22,61,0.011577149364205732
Omicron,BA.5.2.1,GISAID,2022-07-31,1083,0.30653835267478063
Omicron,BA.5.2.1,GISAID,2022-07-10,1232,0.28198672465094987
Omicron,BA.5.2.1,GISAID,2022-08-28,845,0.3309831570701136
Omicron,BA.5.2.1,GISAID,2021-11-07,6,0.0021536252692031586
Omicron,BA.5.2.1,GISAID,2022-11-06,276,0.12277580071174377
Omicron,BA.5.2.1,GISAID,2022-11-20,164,0.0787704130643612
Omicron,BA.5.2.1,GISAID,2022-05-29,125,0.030689909157868893
Omicron,BA.5.2.1,GISAID,2023-01-15,13,0.010077519379844961
Omicron,BA.5.3.1,GISAID,2022-12-04,92,0.03275186899252403
Omicron,BA.5.3.1,GISAID,2022-09-11,90,0.035530990919857876
Omicron,BA.5.3.1,GISAID,2023-02-19,5,0.0037369207772795215
Omicron,BA.5.3.1,GISAID,2022-06-26,172,0.04386636062229023
Omicron,BA.5.3.1,GISAID,2022-09-04,96,0.044137931034482755
Omicron,BA.5.3.1,GISAID,2023-03-12,1,0.001152073732718894
Omicron,BA.5.3.1,GISAID,2022-06-05,55,0.014492753623188406
Omicron,BA.5.3.1,GISAID,2023-04-23,1,0.0028328611898017
Omicron,BA.5.3.1,GISAID,2023-01-29,4,0.0027913468248429866
Omicron,BA.5.3.1,GISAID,2022-08-28,138,0.05405405405405406
Omicron,BA.5.3.1,GISAID,2022-12-25,14,0.012345679012345678
Omicron,BA.5.3.1,GISAID,2022-07-31,237,0.06708180016982734
Omicron,BA.5.3.1,GISAID,2023-03-05,1,9.823182711198428e-4
Omicron,BA.5.3.1,GISAID,2023-04-09,2,0.004338394793926247
Omicron,BA.5.3.1,GISAID,2023-03-19,1,0.0012077294685990338
Omicron,BA.5.3.1,GISAID,2022-10-16,70,0.037076271186440676
Omicron,BA.5.3.1,GISAID,2023-01-22,4,0.002883922134102379
Omicron,BA.5.3.1,GISAID,2021-11-07,1,3.589375448671931e-4
Omicron,BA.5.3.1,GISAID,2023-01-08,6,0.006349206349206349
Omicron,BA.5.3.1,GISAID,2023-02-05,8,0.006734006734006734
Omicron,BA.5.3.1,GISAID,2022-08-07,165,0.059588299024918745
Omicron,BA.5.3.1,GISAID,2022-05-15,5,7.947862025115244e-4
Omicron,BA.5.3.1,GISAID,2022-07-03,209,0.05197712011937329
Omicron,BA.5.3.1,GISAID,2023-02-26,1,9.596928982725527e-4
Omicron,BA.5.3.1,GISAID,2022-09-18,147,0.0499829989799388
Omicron,BA.5.3.1,GISAID,2022-10-30,73,0.03612073231073726
Omicron,BA.5.3.1,GISAID,2022-11-06,99,0.04403914590747331
Omicron,BA.5.3.1,GISAID,2022-07-24,220,0.06121313299944352
Omicron,BA.5.3.1,GISAID,2023-04-02,1,0.0018552875695732839
Omicron,BA.5.3.1,GISAID,2022-10-02,96,0.045368620037807186
Omicron,BA.5.3.1,GISAID,2023-02-12,6,0.004172461752433936
Omicron,BA.5.3.1,GISAID,2022-05-22,10,0.0018978933383943823
Omicron,BA.5.3.1,GISAID,2023-01-01,12,0.011834319526627219
Omicron,BA.5.3.1,GISAID,2022-06-12,64,0.018957345971563982
Omicron,BA.5.3.1,GISAID,2022-07-17,285,0.07191521574564724
Omicron,BA.5.3.1,GISAID,2022-07-10,263,0.060196841382467385
Omicron,BA.5.3.1,GISAID,2023-03-26,3,0.00410958904109589
Omicron,BA.5.3.1,GISAID,2022-12-11,43,0.017310789049919485
Omicron,BA.5.3.1,GISAID,2022-06-19,102,0.03205531112507857
Omicron,BA.5.3.1,GISAID,2022-05-29,29,0.007120058924625583
Omicron,BA.5.3.1,GISAID,2022-10-09,60,0.028368794326241134
Omicron,BA.5.3.1,GISAID,2022-11-13,89,0.043141056713523994
Omicron,BA.5.3.1,GISAID,2022-12-18,37,0.015664690939881456
Omicron,BA.5.3.1,GISAID,2022-09-25,126,0.055531070956368445
Omicron,BA.5.3.1,GISAID,2022-10-23,75,0.04220596510973551
Omicron,BA.5.3.1,GISAID,2023-01-15,7,0.005426356589147287
Omicron,BA.5.3.1,GISAID,2022-11-20,73,0.03506243996157541
Omicron,BA.5.3.1,GISAID,2022-08-21,160,0.060240963855421686
Omicron,BA.5.3.1,GISAID,2022-08-14,167,0.06926586478639568
Omicron,BA.5.3.1,GISAID,2022-11-27,73,0.031684027777777776
Omicron,BQ.1,GISAID,2022-09-25,92,0.040546496253856326
Omicron,BQ.1,GISAID,2022-12-18,382,0.16172734970364097
Omicron,BQ.1,GISAID,2022-12-04,682,0.24279102883588466
Omicron,BQ.1,GISAID,2023-01-15,77,0.059689922480620154
Omicron,BQ.1,GISAID,2023-02-19,22,0.016442451420029897
Omicron,BQ.1,GISAID,2022-11-13,660,0.3199224430441105
Omicron,BQ.1,GISAID,2023-01-22,63,0.04542177361211247
Omicron,BQ.1,GISAID,2022-09-04,9,0.004137931034482759
Omicron,BQ.1,GISAID,2022-12-25,178,0.15696649029982362
Omicron,BQ.1,GISAID,2023-03-05,8,0.007858546168958742
Omicron,BQ.1,GISAID,2022-02-20,1,6.079027355623101e-4
Omicron,BQ.1,GISAID,2022-09-11,11,0.0043426766679826295
Omicron,BQ.1,GISAID,2022-10-09,223,0.10543735224586288
Omicron,BQ.1,GISAID,2023-02-05,48,0.04040404040404041
Omicron,BQ.1,GISAID,2023-01-08,107,0.11322751322751323
Omicron,BQ.1,GISAID,2022-10-02,146,0.06899810964083176
Omicron,BQ.1,GISAID,2022-10-30,474,0.23453735774369125
Omicron,BQ.1,GISAID,2022-09-18,54,0.018361101666099965
Omicron,BQ.1,GISAID,2023-08-20,1,0.0013089005235602095
Omicron,BQ.1,GISAID,2023-04-02,2,0.0037105751391465678
Omicron,BQ.1,GISAID,2023-01-01,122,0.1203155818540434
Omicron,BQ.1,GISAID,2022-08-28,3,0.0011750881316098707
Omicron,BQ.1,GISAID,2022-08-21,2,7.530120481927711e-4
Omicron,BQ.1,GISAID,2023-03-12,6,0.0069124423963133645
Omicron,BQ.1,GISAID,2022-10-16,234,0.1239406779661017
Omicron,BQ.1,GISAID,2022-11-20,627,0.3011527377521614
Omicron,BQ.1,GISAID,2023-03-26,2,0.0027397260273972603
Omicron,BQ.1,GISAID,2023-03-19,6,0.007246376811594203
Omicron,BQ.1,GISAID,2022-11-27,695,0.3016493055555556
Omicron,BQ.1,GISAID,2023-06-11,1,0.0034129692832764505
Omicron,BQ.1,GISAID,2023-02-12,39,0.027121001390820583
Omicron,BQ.1,GISAID,2022-11-06,639,0.2842526690391459
Omicron,BQ.1,GISAID,2022-10-23,329,0.1851435002813731
Omicron,BQ.1,GISAID,2023-02-26,7,0.0067178502879078695
Omicron,BQ.1,GISAID,2022-12-11,495,0.19927536231884058
Omicron,BQ.1,GISAID,2023-01-29,63,0.04396371249127704
Omicron,BQ.1.1,GISAID,2023-04-02,6,0.011131725417439703
